filename,Chewy(bread),Watery(like soup),Crunchy(vegetables  not chips or fried food),Crispy(Fried food/chips/toast),Soft(rice  noodles  bread),Tender(meat  shrimp  etc),Creamy(pudding  thick soup  egg yolk),Crumbly(Pie  tart  cookie)
00000593.jpg,1,0,1,0,1,0,0,0
00000594.jpg,1,0,1,0,1,0,0,0
00000595.jpg,1,0,1,0,1,1,1,0
00000596.jpg,1,0,1,0,1,1,1,0
00000597.jpg,1,0,1,0,1,1,0,0
00000598.jpg,1,0,0,0,1,1,1,0
00000599.jpg,1,0,1,0,1,0,1,0
00000600.jpg,1,0,1,0,1,0,1,0
00000601.jpg,1,1,1,0,1,0,0,0
00000602.jpg,0,1,0,0,1,0,0,0
00000603.jpg,0,0,1,0,1,0,1,0
00000604.jpg,0,0,1,0,0,0,0,1
00000605.jpg,0,1,0,0,0,0,0,1
00000606.jpg,1,0,1,0,1,0,0,0
00000607.jpg,0,0,0,0,1,0,1,0
00000608.jpg,0,0,1,0,0,0,1,0
00000609.jpg,1,0,1,0,1,1,0,0
00000610.jpg,1,0,1,0,1,1,0,0
00000611.jpg,1,0,1,0,1,1,0,0
00000612.jpg,0,0,0,0,1,0,1,0
00000613.jpg,0,0,1,0,1,0,1,0
00000614.jpg,1,0,1,0,1,0,1,0
00000615.jpg,1,0,1,0,1,1,0,0
00000616.jpg,0,0,1,0,0,0,1,0
00000617.jpg,1,0,1,0,1,0,1,0
00000619.jpg,1,0,1,0,1,1,0,0
00000620.jpg,1,0,0,0,1,0,0,0
00000621.jpg,1,0,1,0,1,1,0,0
00000622.jpg,1,0,1,0,1,0,1,0
00000623.jpg,0,0,1,0,0,0,1,0
00000624.jpg,0,0,0,0,0,0,1,1
00000625.jpg,0,0,0,1,0,0,1,0
00000626.jpg,1,1,1,0,1,0,1,0
00000627.jpg,1,0,1,0,1,0,0,0
00000628.jpg,1,0,0,0,1,1,1,0
00000629.jpg,1,0,1,0,1,0,1,0
00000630.jpg,0,0,0,0,1,0,1,0
00000631.jpg,1,0,1,0,1,1,1,0
00000632.jpg,1,0,1,0,1,0,0,0
00000633.jpg,1,0,1,0,1,0,0,0
00000634.jpg,1,0,1,0,1,0,0,0
00000635.jpg,1,0,0,0,1,0,0,0
00000636.jpg,0,0,0,0,1,1,0,0
00000637.jpg,1,0,1,0,1,0,0,0
00000638.jpg,1,0,1,0,1,1,0,0
00000639.jpg,0,0,1,0,1,1,0,0
00000640.jpg,1,0,0,0,1,0,0,0
00000641.jpg,0,0,1,0,0,0,1,1
00000642.jpg,0,1,1,0,0,0,0,0
00000643.jpg,1,0,1,0,1,1,1,0
00000644.jpg,0,1,0,0,1,0,0,0
00000645.jpg,0,0,1,0,1,1,0,0
00000646.jpg,1,0,0,0,1,1,1,1
00000647.jpg,0,0,0,0,1,1,1,0
00000648.jpg,0,1,0,0,0,0,0,1
00000649.jpg,0,0,1,0,0,0,1,0
00000650.jpg,1,0,1,0,1,1,1,0
00000651.jpg,0,0,1,0,1,0,1,0
00000652.jpg,0,0,0,0,1,0,1,0
00000653.jpg,1,0,1,0,1,0,0,0
00000655.jpg,1,0,1,0,1,1,0,0
00000656.jpg,1,0,0,0,1,1,0,0
00000657.jpg,1,1,1,0,1,0,0,0
00000658.jpg,0,0,1,0,1,1,1,0
00000659.jpg,1,0,1,0,1,1,0,0
00000660.jpg,1,0,1,0,1,1,0,0
00000661.jpg,0,0,1,0,1,1,0,0
00000662.jpg,1,0,1,0,1,0,0,0
00000663.jpg,0,1,0,1,0,0,0,0
00000664.jpg,1,1,0,0,1,0,0,0
00000665.jpg,1,0,1,0,1,1,0,0
00000666.jpg,1,0,0,0,1,1,0,0
00000667.jpg,1,0,0,0,1,0,1,0
00000668.jpg,1,0,0,0,1,0,0,0
00000669.jpg,0,0,0,0,1,0,1,0
00000670.jpg,0,0,0,0,1,0,1,0
00000671.jpg,1,1,0,0,1,1,0,0
00000672.jpg,0,0,0,0,1,0,1,0
00000673.jpg,0,0,0,0,1,0,1,0
00000674.jpg,1,0,0,0,1,0,0,0
00000675.jpg,1,0,1,0,1,0,0,0
00000676.jpg,0,0,1,0,1,0,1,0
00000677.jpg,1,0,1,0,0,1,1,0
00000678.jpg,1,0,1,0,1,0,0,0
00000679.jpg,0,0,1,0,1,0,1,0
00000680.jpg,0,0,0,0,1,0,1,0
00000681.jpg,1,0,1,0,1,1,0,0
00000682.jpg,1,0,1,0,1,0,0,0
00000683.jpg,1,0,1,0,1,1,0,0
00000684.jpg,1,0,1,0,1,1,0,0
00000685.jpg,1,0,1,0,1,1,0,0
00000686.jpg,1,0,1,0,0,0,0,0
00000687.jpg,1,0,1,0,1,1,0,0
00000688.jpg,0,0,0,0,1,1,0,0
00000689.jpg,1,0,1,0,0,1,0,0
00000690.jpg,1,0,1,0,1,1,0,0
00000691.jpg,1,0,1,0,1,1,0,0
00000692.jpg,1,0,1,0,0,0,0,0
00000693.jpg,1,0,1,0,1,1,0,0
00000694.jpg,1,0,1,0,1,0,0,0
00000695.jpg,1,0,1,0,1,0,1,0
00000696.jpg,1,0,0,0,1,1,0,0
00000697.jpg,0,0,1,0,0,0,1,0
00000698.jpg,1,0,1,0,1,0,0,0
00000699.jpg,1,0,1,0,1,0,1,0
00000700.jpg,0,0,0,0,1,0,1,0
00000701.jpg,1,0,1,0,1,1,1,0
00000702.jpg,1,1,0,0,1,0,0,0
00000703.jpg,1,0,0,0,1,0,1,0
00000704.jpg,0,0,1,0,1,0,1,0
00000705.jpg,1,0,1,0,1,0,0,0
00000706.jpg,1,0,1,0,1,1,0,0
00000707.jpg,1,0,1,0,1,1,1,0
00000708.jpg,0,0,1,0,1,0,1,0
00000709.jpg,1,0,1,0,1,1,0,0
00000710.jpg,1,0,1,0,1,0,1,0
00000711.jpg,0,0,1,0,0,0,1,0
00000712.jpg,1,0,1,0,1,1,0,0
00000713.jpg,1,0,0,0,1,1,0,0
00000714.jpg,1,0,1,0,1,0,1,0
00000715.jpg,1,0,1,0,1,1,0,0
00000716.jpg,0,0,1,0,1,1,0,0
00000717.jpg,0,0,0,0,1,0,1,0
00000718.jpg,1,0,1,0,1,0,0,0
00000719.jpg,0,1,0,0,1,0,0,0
00000720.jpg,1,0,1,0,1,1,0,0
00000721.jpg,1,0,0,0,1,0,1,0
00000723.jpg,0,0,0,0,1,0,1,0
00000725.jpg,1,0,1,1,1,0,1,0
00000726.jpg,1,1,0,0,1,0,0,0
00000727.jpg,1,0,1,1,0,1,0,0
00000728.jpg,1,0,1,0,1,0,0,0
00000729.jpg,0,1,0,0,1,0,1,0
00000730.jpg,0,0,0,0,1,0,1,0
00000731.jpg,1,0,0,0,1,1,0,0
00000732.jpg,1,0,0,0,1,0,0,0
00000733.jpg,1,0,1,0,1,0,0,0
00000734.jpg,0,0,0,0,1,0,1,0
00000735.jpg,1,0,1,0,1,1,0,0
00000736.jpg,1,0,1,0,1,0,0,0
00000737.jpg,0,0,1,0,1,0,1,0
00000738.jpg,1,0,1,0,0,1,0,1
00000739.jpg,1,0,1,0,1,0,0,0
00000740.jpg,1,0,1,0,0,0,0,0
00000741.jpg,1,0,0,0,1,1,0,0
00000742.jpg,1,0,1,0,1,1,1,0
00000743.jpg,1,0,1,0,1,1,0,0
00000744.jpg,0,0,1,0,1,1,0,0
00000745.jpg,1,0,1,0,1,0,0,0
00000746.jpg,1,0,0,0,1,0,0,0
00000747.jpg,1,0,1,0,0,1,0,0
00000748.jpg,0,0,1,0,1,0,1,0
00000749.jpg,1,1,0,0,1,0,0,0
00000750.jpg,1,0,0,0,1,1,0,0
00000751.jpg,1,0,0,0,1,0,0,0
00000752.jpg,0,1,1,0,0,0,0,0
00000753.jpg,0,0,1,0,1,0,0,0
00000755.jpg,1,0,1,0,1,0,1,0
00000756.jpg,0,0,1,0,1,0,1,0
00000757.jpg,1,0,1,0,1,0,0,0
00000758.jpg,1,0,0,0,1,0,1,0
00000759.jpg,1,0,1,0,1,0,1,0
00000760.jpg,0,0,1,0,1,0,1,1
00000761.jpg,0,0,1,0,1,1,0,0
00000762.jpg,1,0,1,0,0,0,0,0
00000763.jpg,1,0,1,0,1,1,0,0
00000764.jpg,1,0,0,0,1,0,0,0
00000765.jpg,0,0,1,0,1,1,0,0
00000766.jpg,0,0,1,0,0,0,1,1
00000767.jpg,1,0,1,0,1,1,0,0
00000768.jpg,1,0,0,0,1,0,0,0
00000769.jpg,1,0,0,0,1,1,0,0
00000770.jpg,1,0,1,0,1,0,0,0
00000771.jpg,1,0,0,0,1,0,1,0
00000772.jpg,0,0,1,0,0,1,1,0
00000773.jpg,1,0,0,1,1,0,1,0
00000774.jpg,1,0,1,0,1,1,0,0
00000775.jpg,0,0,0,0,1,0,1,0
00000776.jpg,1,1,0,0,0,0,1,0
00000777.jpg,0,0,1,0,0,0,0,0
00000778.jpg,1,0,0,0,0,0,1,0
00000779.jpg,1,0,0,0,1,0,0,0
00000780.jpg,1,0,0,0,1,0,0,0
00000781.jpg,1,0,0,0,1,0,0,0
00000782.jpg,1,0,1,0,1,0,1,0
00000783.jpg,1,0,1,0,0,0,0,0
00000784.jpg,1,0,1,0,1,1,1,0
00000785.jpg,1,0,1,0,1,1,0,0
00000786.jpg,1,0,1,0,1,1,0,0
00000787.jpg,1,0,1,0,0,0,1,0
00000788.jpg,1,0,1,0,1,1,1,0
00000789.jpg,1,0,1,0,1,0,0,0
00000790.jpg,0,0,1,0,1,1,0,0
00000791.jpg,1,1,1,0,1,0,1,0
00000792.jpg,1,0,0,0,1,0,1,0
00000793.jpg,1,0,0,0,1,1,1,0
00000795.jpg,0,1,0,0,0,0,0,1
00000796.jpg,0,0,0,0,1,0,0,0
00000797.jpg,1,0,1,0,1,1,1,0
00000798.jpg,1,0,1,0,1,1,0,0
00000799.jpg,0,0,1,0,1,1,1,0
00000800.jpg,0,0,0,0,1,0,1,0
00000801.jpg,1,1,1,0,1,0,0,0
00000802.jpg,0,1,1,0,1,0,0,0
00000804.jpg,1,0,0,0,1,0,0,0
00000805.jpg,0,1,0,0,1,0,1,0
00000806.jpg,1,0,1,0,1,1,0,0
00000807.jpg,1,0,0,0,1,0,1,0
00000808.jpg,1,0,1,0,0,0,0,0
00000809.jpg,1,0,1,0,1,1,1,0
00000810.jpg,1,0,1,0,1,1,0,0
00000811.jpg,1,0,1,0,1,0,0,0
00000812.jpg,1,0,1,0,1,1,0,0
00000813.jpg,1,1,1,0,1,1,1,0
00000814.jpg,0,0,1,0,1,0,1,0
00000815.jpg,1,0,1,0,1,1,0,0
00000816.jpg,0,0,0,0,1,0,1,0
00000817.jpg,1,0,1,0,1,1,1,0
00000818.jpg,1,0,1,0,1,1,0,0
00000819.jpg,1,0,0,0,1,0,1,0
00000820.jpg,1,0,0,0,1,0,0,0
00000821.jpg,0,0,0,0,1,0,1,0
00000822.jpg,1,1,1,0,1,1,1,0
00000823.jpg,0,0,0,0,1,0,1,0
00000824.jpg,0,1,0,0,0,0,0,1
00000825.jpg,0,0,0,0,1,0,1,0
00000826.jpg,1,0,1,0,1,0,0,0
00000827.jpg,1,0,0,0,1,0,1,0
00000828.jpg,1,0,0,0,1,1,1,0
00000829.jpg,1,0,1,0,1,0,1,0
00000830.jpg,1,0,1,0,1,0,0,0
00000831.jpg,1,0,1,0,1,1,0,0
00000832.jpg,0,0,0,0,1,0,1,0
00000833.jpg,1,0,1,0,1,0,0,0
00000834.jpg,0,0,1,0,1,1,0,0
00000835.jpg,1,0,1,0,1,1,1,0
00000836.jpg,1,0,1,0,0,0,1,0
00000837.jpg,1,0,1,0,1,0,1,0
00000838.jpg,0,0,1,0,1,0,1,0
00000839.jpg,1,0,1,0,1,0,0,0
00000840.jpg,0,0,0,0,1,0,1,0
00000841.jpg,0,0,1,0,1,1,0,0
00000842.jpg,1,0,1,0,0,0,0,0
00000843.jpg,1,1,1,1,1,1,1,0
00000844.jpg,1,0,1,0,1,1,0,0
00000845.jpg,0,0,1,0,1,1,0,0
00000846.jpg,0,0,1,0,0,0,1,0
00000847.jpg,1,0,1,0,1,1,0,0
00000848.jpg,0,0,1,0,1,1,0,0
00000849.jpg,0,0,1,0,1,0,1,0
00000850.jpg,1,0,1,0,1,1,0,0
00000851.jpg,0,0,1,0,1,0,0,0
00000852.jpg,1,0,0,0,1,1,1,0
00000853.jpg,1,0,1,0,1,1,1,0
00000854.jpg,1,0,1,0,0,0,0,0
00000856.jpg,1,1,0,0,1,0,0,0
00000857.jpg,0,0,0,0,1,0,1,0
00000858.jpg,1,0,0,0,1,1,1,0
00000859.jpg,1,0,1,1,1,1,0,0
00000860.jpg,1,0,1,0,1,0,0,1
00000861.jpg,1,0,1,0,1,1,0,0
00000862.jpg,1,0,1,0,0,1,1,0
00000863.jpg,0,0,1,0,1,0,0,0
00000864.jpg,1,0,1,0,1,1,0,0
00000865.jpg,1,0,0,1,0,1,0,0
00000866.jpg,1,0,1,0,1,0,0,0
00000867.jpg,0,0,1,0,0,0,1,0
00000868.jpg,1,0,1,0,0,0,1,0
00000869.jpg,0,0,1,0,1,1,0,0
00000871.jpg,1,0,1,0,1,0,0,0
00000872.jpg,0,0,1,0,0,0,1,1
00000873.jpg,0,0,1,0,0,1,1,0
00000874.jpg,1,1,0,0,1,0,0,0
00000875.jpg,1,0,1,0,1,1,0,0
00000876.jpg,0,0,0,0,1,0,1,0
00000877.jpg,1,0,1,0,1,0,0,0
00000878.jpg,0,0,0,0,1,0,1,0
00000879.jpg,0,0,1,0,0,0,1,0
00000880.jpg,0,1,0,0,1,0,1,0
00000881.jpg,1,0,1,0,1,0,1,0
00000882.jpg,1,1,0,0,1,0,0,0
00000883.jpg,1,0,0,0,1,0,0,0
00000884.jpg,0,0,1,0,0,0,1,0
00000885.jpg,0,0,1,0,0,0,1,0
00000886.jpg,1,1,1,0,1,1,0,0
00000887.jpg,1,0,1,0,0,1,0,0
00000888.jpg,1,0,1,0,1,0,0,0
00000889.jpg,1,0,1,0,0,0,0,0
00000890.jpg,1,0,1,0,0,1,0,0
00000891.jpg,1,0,0,0,1,1,0,0
00000892.jpg,1,0,1,0,0,1,0,0
00000893.jpg,1,0,1,0,1,1,0,0
00000894.jpg,0,0,1,0,1,1,0,0
00000895.jpg,1,0,1,0,1,0,0,0
00000896.jpg,1,0,0,0,1,1,0,0
00000897.jpg,1,0,0,1,1,1,1,0
00000898.jpg,1,0,1,0,1,1,0,0
00000899.jpg,1,0,1,0,1,1,0,0
00000900.jpg,1,0,1,0,1,1,0,0
00000901.jpg,1,0,1,0,1,0,0,0
00000902.jpg,1,0,1,0,1,0,0,0
00000903.jpg,1,0,1,0,1,1,1,0
00000904.jpg,1,0,1,0,1,1,0,0
00000905.jpg,1,1,1,0,0,1,0,0
00000906.jpg,0,1,0,0,0,0,0,1
00000907.jpg,1,0,0,0,1,0,0,0
00000908.jpg,0,0,1,0,1,0,0,0
00000909.jpg,1,0,1,0,1,0,0,0
00000910.jpg,1,0,1,0,1,0,1,0
00000911.jpg,0,0,1,0,1,1,0,0
00000912.jpg,0,0,0,0,1,0,1,0
00000913.jpg,1,0,1,0,0,1,0,0
00000914.jpg,0,0,0,0,1,0,1,0
00000915.jpg,1,0,1,0,1,1,0,0
00000916.jpg,1,0,1,0,1,1,0,0
00000917.jpg,1,0,1,0,0,0,0,0
00000918.jpg,1,0,0,0,1,1,0,0
00000919.jpg,1,0,1,0,1,1,0,0
00000920.jpg,1,1,0,0,1,0,1,0
00000921.jpg,1,0,1,0,1,1,1,0
00000922.jpg,0,0,1,0,0,1,0,0
00000923.jpg,1,0,1,0,1,1,0,0
00000924.jpg,0,0,0,0,1,1,1,0
00000925.jpg,1,0,1,0,1,0,0,0
00000926.jpg,1,0,0,0,1,1,1,0
00000927.jpg,1,0,0,0,1,1,0,0
00000928.jpg,1,0,1,0,0,1,0,0
00000929.jpg,0,0,0,0,1,0,1,0
00000930.jpg,1,0,0,0,1,1,1,0
00000931.jpg,1,0,1,0,0,1,0,0
00000932.jpg,1,0,1,0,1,0,0,0
00000933.jpg,1,1,1,0,1,0,0,0
00000934.jpg,1,0,1,0,1,1,0,0
00000935.jpg,1,0,1,0,1,1,1,0
00000936.jpg,0,1,0,0,1,0,1,0
00000937.jpg,1,0,1,0,1,1,0,0
00000938.jpg,1,0,1,0,1,1,0,0
00000939.jpg,0,0,0,0,1,0,1,0
00000940.jpg,0,1,0,0,1,0,0,0
00000941.jpg,1,0,1,0,1,0,0,0
00000942.jpg,0,0,1,0,1,1,1,0
00000943.jpg,1,0,1,0,1,1,1,0
00000944.jpg,0,0,1,0,1,0,1,0
00000945.jpg,1,0,0,0,1,1,0,0
00000946.jpg,0,0,1,0,1,1,0,0
00000947.jpg,0,0,0,0,1,0,1,0
00000948.jpg,1,1,0,0,1,0,0,0
00000949.jpg,1,0,1,1,1,1,1,0
00000950.jpg,1,0,1,0,1,1,0,0
00000951.jpg,0,1,0,0,0,0,1,1
00000952.jpg,0,0,0,0,1,0,1,0
00000953.jpg,1,0,1,0,1,0,0,0
00000954.jpg,1,0,1,0,0,0,1,0
00000955.jpg,1,0,0,0,1,0,0,0
00000956.jpg,0,0,1,0,0,0,1,0
00000957.jpg,0,1,0,0,1,0,1,0
00000958.jpg,0,0,0,0,1,0,1,0
00000959.jpg,0,0,0,0,1,0,1,0
00000960.jpg,1,0,1,0,0,0,0,0
00000961.jpg,1,0,1,0,1,1,0,0
00000962.jpg,1,0,1,0,1,1,0,0
00000963.jpg,1,0,1,0,1,1,0,0
00000964.jpg,0,0,1,0,1,1,0,0
00000965.jpg,0,0,1,0,1,1,1,0
00000966.jpg,1,0,1,0,1,1,1,0
00000967.jpg,1,0,0,0,1,1,1,0
00000968.jpg,1,1,1,0,0,1,1,0
00000969.jpg,0,1,1,0,0,0,0,0
00000970.jpg,1,0,1,0,1,1,1,0
00000971.jpg,0,0,0,0,1,0,1,0
00000972.jpg,1,0,1,0,1,1,1,0
00000973.jpg,0,0,1,0,0,0,1,0
00000974.jpg,0,0,0,0,1,0,1,0
00000975.jpg,1,0,1,0,1,1,0,0
00000976.jpg,1,1,1,0,1,1,0,0
00000977.jpg,0,0,0,0,1,0,1,0
00000978.jpg,0,0,0,0,1,0,0,1
00000979.jpg,1,0,0,0,1,0,1,0
00000980.jpg,1,0,1,0,1,1,0,0
00000981.jpg,0,0,0,0,1,0,0,0
00000982.jpg,1,0,1,0,1,0,0,0
00000983.jpg,1,0,1,0,1,0,1,0
00000984.jpg,0,0,1,0,1,0,1,0
00000985.jpg,0,0,1,0,1,0,1,1
00000986.jpg,0,0,0,0,1,0,1,0
00000987.jpg,1,0,1,0,1,0,0,0
00000988.jpg,1,0,0,0,1,1,0,0
00000989.jpg,1,0,1,0,1,1,0,0
00000990.jpg,1,1,1,0,1,1,1,0
00000991.jpg,0,0,1,0,1,0,1,0
00000993.jpg,0,0,1,0,1,1,0,0
00000994.jpg,1,0,1,0,1,1,0,0
00000995.jpg,1,0,1,0,1,0,1,0
00000996.jpg,0,0,1,0,1,0,0,0
00000997.jpg,0,0,0,0,1,0,1,0
00000998.jpg,0,0,1,0,1,0,0,0
00000999.jpg,1,0,1,0,1,1,0,0
00001000.jpg,1,0,1,0,1,1,1,0
00001001.jpg,1,0,1,0,0,0,0,0
00001002.jpg,1,0,1,0,1,1,1,0
00001003.jpg,1,0,0,0,1,0,1,0
00001004.jpg,1,0,1,0,1,0,0,0
00001005.jpg,1,0,0,0,1,1,1,0
00001006.jpg,1,0,1,0,0,1,0,0
00001007.jpg,1,0,0,0,1,1,0,0
00001008.jpg,0,0,1,0,1,0,0,0
00001009.jpg,0,0,1,0,1,1,0,0
00001010.jpg,1,0,1,0,1,1,0,0
00001011.jpg,1,0,1,0,1,1,0,0
00001012.jpg,1,0,1,0,1,1,0,0
00001013.jpg,1,0,1,0,1,1,0,0
00001014.jpg,1,0,1,1,0,0,0,0
00001015.jpg,1,0,1,0,1,1,0,0
00001016.jpg,1,0,1,0,1,1,0,0
00001017.jpg,1,0,1,0,0,0,0,0
00001018.jpg,1,0,0,0,1,0,1,0
00001019.jpg,0,0,1,0,1,0,1,1
00001020.jpg,1,0,0,0,1,0,0,0
00001021.jpg,1,0,1,0,1,1,0,0
00001022.jpg,0,0,1,0,1,1,0,0
00001023.jpg,0,1,0,0,1,0,0,0
00001024.jpg,1,0,1,0,0,0,0,0
00001025.jpg,1,0,0,0,1,0,0,0
00001026.jpg,1,0,1,0,1,1,0,0
00001027.jpg,1,0,1,0,1,1,0,0
00001028.jpg,0,0,1,0,1,1,1,0
00001029.jpg,0,0,1,0,0,1,0,0
00001030.jpg,1,0,1,0,1,0,0,0
00001031.jpg,0,0,1,0,1,1,1,0
00001032.jpg,1,0,1,0,1,1,1,0
00001033.jpg,1,0,1,0,1,0,0,0
00001034.jpg,1,0,1,0,0,0,1,0
00001035.jpg,0,0,1,0,0,0,1,0
00001037.jpg,1,0,0,0,1,1,0,0
00001038.jpg,0,0,0,0,1,0,1,0
00001039.jpg,0,0,1,0,0,0,1,1
00001041.jpg,1,1,0,0,1,0,1,0
00001042.jpg,1,0,1,0,1,0,0,0
00001043.jpg,1,1,1,0,1,1,1,0
00001044.jpg,1,0,1,0,1,0,0,0
00001045.jpg,0,0,0,0,1,0,1,1
00001046.jpg,1,0,0,0,1,1,0,0
00001047.jpg,1,0,1,0,1,1,1,0
00001048.jpg,1,0,1,0,1,0,0,0
00001049.jpg,1,0,1,0,1,0,1,0
00001050.jpg,0,0,1,0,0,0,0,0
00001051.jpg,0,0,0,0,1,0,1,0
00001053.jpg,1,0,0,0,1,0,0,0
00001054.jpg,1,0,1,0,1,1,0,0
00001055.jpg,1,0,1,0,1,1,0,0
00001056.jpg,1,0,1,0,1,1,0,0
00001057.jpg,1,0,1,0,1,1,1,0
00001058.jpg,0,1,0,0,1,0,0,0
00001059.jpg,1,0,1,0,1,1,1,0
00001060.jpg,1,0,1,0,1,0,0,0
00001061.jpg,0,0,1,0,1,1,0,0
00001062.jpg,1,0,1,0,0,1,0,0
00001063.jpg,0,0,1,0,1,0,1,0
00001064.jpg,0,0,1,0,1,1,0,0
00001065.jpg,0,0,1,0,1,0,1,0
00001066.jpg,0,0,0,0,1,0,1,0
00001067.jpg,0,0,0,0,1,0,1,0
00001068.jpg,0,0,1,0,1,0,1,0
00001069.jpg,1,0,1,0,1,0,1,0
00001070.jpg,1,0,1,0,1,1,1,0
00001071.jpg,0,0,0,0,1,0,1,0
00001072.jpg,1,0,1,0,1,1,0,0
00001073.jpg,0,0,1,0,1,1,1,0
00001074.jpg,0,0,1,0,0,1,1,0
00001075.jpg,1,1,1,0,1,0,0,0
00001076.jpg,1,0,1,0,1,1,1,0
00001077.jpg,1,0,1,0,1,1,0,0
00001078.jpg,1,0,1,0,1,1,0,0
00001079.jpg,1,0,0,0,1,1,1,0
00001080.jpg,0,0,1,0,1,0,0,0
00001081.jpg,1,0,1,0,1,0,1,0
00001082.jpg,0,0,1,0,0,1,0,0
00001084.jpg,1,1,1,0,0,1,1,0
00001085.jpg,1,0,1,0,1,1,0,0
00001086.jpg,1,0,1,0,1,1,0,0
00001087.jpg,1,1,1,0,1,1,0,0
00001088.jpg,0,0,1,0,1,1,1,0
00001089.jpg,1,0,1,0,1,0,0,0
00001090.jpg,1,0,0,0,1,0,0,0
00001091.jpg,1,0,1,0,1,1,0,0
00001092.jpg,0,1,0,0,1,0,1,0
00001093.jpg,1,0,0,0,0,0,1,0
00001094.jpg,1,0,1,0,1,1,1,0
00001095.jpg,1,0,0,0,1,1,0,0
00001097.jpg,1,0,0,0,0,1,1,0
00001098.jpg,1,0,1,0,1,1,1,0
00001099.jpg,0,1,0,0,0,0,0,1
00001100.jpg,0,0,1,0,0,1,1,0
00001101.jpg,1,0,1,0,1,0,0,0
00001102.jpg,0,1,0,0,1,0,0,0
00001103.jpg,1,0,0,1,1,1,1,0
00001104.jpg,0,0,0,0,1,0,1,0
00001105.jpg,1,0,0,0,1,0,0,0
00001106.jpg,0,0,1,0,1,0,1,0
00001107.jpg,0,0,1,0,1,0,0,0
00001108.jpg,1,0,0,1,1,0,0,0
00001109.jpg,1,0,1,0,1,1,0,0
00001110.jpg,1,0,1,0,1,0,1,0
00001111.jpg,1,0,1,0,1,1,0,0
00001112.jpg,1,0,0,0,1,0,1,0
00001113.jpg,1,0,1,0,1,1,0,0
00001114.jpg,1,0,1,0,1,0,1,0
00001115.jpg,0,0,1,0,1,0,0,0
00001116.jpg,1,0,1,0,1,0,0,0
00001117.jpg,1,0,1,0,1,1,0,0
00001118.jpg,0,0,1,1,1,0,1,0
00001120.jpg,1,0,1,0,0,0,1,0
00001121.jpg,1,0,1,0,1,1,1,0
00001122.jpg,1,0,0,0,1,0,0,0
00001123.jpg,1,0,1,0,1,1,1,0
00001124.jpg,0,0,1,0,1,1,1,0
00001125.jpg,0,0,0,0,1,0,1,0
00001126.jpg,1,1,0,0,1,0,0,0
00001127.jpg,1,1,1,0,1,1,0,0
00001128.jpg,0,0,0,0,1,0,1,0
00001129.jpg,1,0,0,0,1,1,1,0
00001130.jpg,1,0,1,0,0,0,0,0
00001131.jpg,1,0,0,0,1,1,0,0
00001133.jpg,0,0,1,0,1,0,0,0
00001134.jpg,0,0,1,0,1,0,0,0
00001135.jpg,1,0,1,0,1,1,0,0
00001136.jpg,1,0,1,0,1,0,0,0
00001137.jpg,1,0,1,0,1,1,0,0
00001138.jpg,1,0,1,1,1,1,0,0
00001139.jpg,0,0,0,0,1,0,1,0
00001140.jpg,1,0,1,0,1,0,0,0
00001141.jpg,0,0,1,0,0,0,1,0
00001142.jpg,0,0,1,0,1,0,0,0
00001143.jpg,1,0,1,0,1,1,0,0
00001144.jpg,1,0,1,0,1,0,0,0
00001145.jpg,1,0,1,0,1,1,0,0
00001146.jpg,1,0,0,0,0,1,1,0
00001148.jpg,1,0,1,0,1,0,1,0
00001149.jpg,1,0,1,0,1,0,1,0
00001150.jpg,0,0,1,0,1,0,1,0
00001151.jpg,1,0,0,1,1,1,0,0
00001152.jpg,0,0,1,0,0,0,0,1
00001153.jpg,1,0,1,0,1,0,0,0
00001154.jpg,1,0,1,0,0,0,1,0
00001155.jpg,1,0,0,0,1,0,0,0
00001156.jpg,0,0,0,0,1,0,1,0
00001157.jpg,0,1,1,0,1,0,0,0
00001158.jpg,0,0,1,0,0,0,0,0
00001159.jpg,1,0,1,0,1,0,0,0
00001160.jpg,1,0,1,0,0,1,0,0
00001161.jpg,1,0,1,0,1,0,1,0
00001162.jpg,0,0,1,0,1,0,1,0
00001163.jpg,1,0,1,0,1,1,1,0
00001164.jpg,1,0,1,0,1,0,0,0
00001165.jpg,1,0,1,0,0,1,0,0
00001166.jpg,0,0,1,0,1,0,1,0
00001167.jpg,1,0,1,0,1,1,1,0
00001169.jpg,1,0,1,0,1,1,0,0
00001170.jpg,1,0,1,0,1,1,1,0
00001171.jpg,1,0,1,0,0,1,0,0
00001172.jpg,1,0,1,0,1,0,0,0
00001173.jpg,0,0,0,0,1,0,1,0
00001174.jpg,1,0,1,0,1,1,0,0
00001175.jpg,1,0,1,0,1,0,0,0
00001176.jpg,1,0,0,0,1,0,0,0
00001177.jpg,1,0,1,0,1,0,1,0
00001178.jpg,1,0,0,0,1,0,0,0
00001179.jpg,0,1,0,0,1,0,0,0
00001180.jpg,1,0,1,0,1,1,0,0
00001181.jpg,0,0,0,0,1,0,1,0
00001182.jpg,1,0,1,0,1,1,0,0
00001183.jpg,0,0,1,0,1,0,1,0
00001184.jpg,1,0,1,1,1,1,1,0
00001185.jpg,1,0,1,0,1,0,0,0
00001186.jpg,0,0,0,0,1,0,1,0
00001187.jpg,0,0,1,0,0,0,0,0
00001188.jpg,1,0,1,0,1,1,0,0
00001189.jpg,0,0,0,0,1,0,1,0
